"","X","player_id","name","club","league","height_cm","weight_kg","position","foot","country","age","PD_Info","Goals","Assists","Non.Penalty.Goals","Penalty.Kicks.Made","Penalty.Kicks.Attempted","Yellow.Cards","Red.Cards","xG","Non.Penalty.xG","xG.Assisted","npxG...xA","Shots.Total","Shots.on.target","Shots.on.target..","Goals.Shot","Goals.Shot.on.target","Average.Shot.Distance","Shots.from.free.kicks","npxG.Sh","Goals...xG","Non.Penalty.Goals...npxG","Passes.Completed","Passes.Attempted","Pass.Completion..","Total.Passing.Distance","Progressive.Passing.Distance","Passes.Completed..Short.","Passes.Attempted..Short.","Pass.Completion....Short.","Passes.Completed..Medium.","Passes.Attempted..Medium.","Pass.Completion....Medium.","Passes.Completed..Long.","Passes.Attempted..Long.","Pass.Completion....Long.","Key.Passes","Passes.into.Final.Third","Passes.into.Penalty.Area","Crosses.into.Penalty.Area","Progressive.Passes","Live.ball.passes","Dead.ball.passes","Passes.from.Free.Kicks","Through.Balls","Passes.Under.Pressure","Switches","Crosses","Corner.Kicks","Inswinging.Corner.Kicks","Outswinging.Corner.Kicks","Straight.Corner.Kicks","Ground.passes","Low.Passes","High.Passes","Passes.Attempted..Left.","Passes.Attempted..Right.","Passes.Attempted..Head.","Throw.Ins.taken","Passes.Attempted..Other.","Passes.Offside","Passes.Out.of.Bounds","Passes.Intercepted","Passes.Blocked","Shot.Creating.Actions","SCA..PassLive.","SCA..PassDead.","SCA..Drib.","SCA..Sh.","SCA..Fld.","SCA..Def.","Goal.Creating.Actions","GCA..PassLive.","GCA..PassDead.","GCA..Drib.","GCA..Sh.","GCA..Fld.","GCA..Def.","Tackles","Tackles.Won","Tackles..Def.3rd.","Tackles..Mid.3rd.","Tackles..Att.3rd.","Dribblers.Tackled","Dribbles.Contested","X..of.dribblers.tackled","Dribbled.Past","Pressures","Successful.Pressures","Successful.Pressure..","Pressures..Def.3rd.","Pressures..Mid.3rd.","Pressures..Att.3rd.","Blocks","Shots.Blocked","Shots.Saved","Interceptions","Tkl.Int","Clearances","Errors","Touches","Touches..Def.Pen.","Touches..Def.3rd.","Touches..Mid.3rd.","Touches..Att.3rd.","Touches..Att.Pen.","Touches..Live.Ball.","Dribbles.Completed","Dribbles.Attempted","Successful.Dribble..","Players.Dribbled.Past","Nutmegs","Carries","Total.Carrying.Distance","Progressive.Carrying.Distance","Progressive.Carries","Carries.into.Final.Third","Carries.into.Penalty.Area","Miscontrols","Dispossessed","Pass.Targets","Passes.Received","Passes.Received..","Progressive.Passes.Rec","Second.Yellow.Card","Fouls.Committed","Fouls.Drawn","Offsides","Penalty.Kicks.Won","Penalty.Kicks.Conceded","Own.Goals","Ball.Recoveries","Aerials.won","Aerials.lost","X..of.Aerials.Won","k_cluster"
"19",75,"1b4f1169","Albert Sambi Lokonga","Arsenal","Premier League",183,78,"Midfielder","Right","Belgium",22.99,"Albert Sambi Lokonga - 22.99 - Arsenal",0,0,0,0,0,0.23,0,0.04,0.04,0.08,0.11,1.14,0.46,40,0,0,23.7,0,0.04,-0.04,-0.04,59.34,64.6,91.9,1129.58,226.68,23.57,24.79,95.1,27.08,28.68,94.4,7.78,9.76,79.7,1.37,5.26,1.22,0,4.96,62.24,2.36,2.21,0.15,6.94,1.75,0.08,0,0,0,0,54.69,3.2,6.71,10.98,50.26,1.83,0.15,0.15,0.08,0.69,1.68,0.46,2.75,2.52,0,0,0,0.15,0.08,0,0,0,0,0,0,0,1.22,0.84,0.53,0.46,0.23,0.46,1.07,42.9,0.61,8.01,2.97,37.1,2.06,4.04,1.91,0.61,0.15,0,1.53,2.75,1.3,0.08,72.31,2.44,15.1,46.53,14.8,0.61,70.4,0.31,0.53,57.1,0.31,0,52.09,272.9,131.19,5.72,1.45,0.15,0.38,0.61,57.66,55.37,96,0.99,0,0.92,1.53,0,0,0,0,9.69,1.45,1.45,50,2
"20",78,"6250083a","Oliver Skipp","Tottenham","Premier League",177,66,"Midfielder","Right","England",22.09,"Oliver Skipp - 22.09 - Tottenham",0,0,0,0,0,0.23,0,0.02,0.02,0.1,0.13,0.46,0.12,25,0,0,24.1,0,0.05,-0.02,-0.02,52.73,59.54,88.6,945.12,211.96,22.96,25.04,91.7,23.19,25.5,91,5.88,7.38,79.7,0.81,5.42,0.92,0.12,4.85,58.5,1.04,0.92,0.12,8.42,1.15,0.69,0,0,0,0,49.27,4.27,6,4.38,52.04,1.73,0.12,0.46,0,0.58,1.73,1.04,2.08,1.96,0,0,0,0.12,0,0.23,0.23,0,0,0,0,0,2.08,1.27,0.46,1.38,0.23,0.58,1.62,35.7,1.04,20.19,5.54,27.4,5.88,10.85,3.46,1.5,0.46,0,0.69,2.77,1.27,0,67.85,1.85,12.58,45.23,14.77,1.04,66.92,0.12,0.23,50,0.12,0,47.88,255.69,155.19,7.96,2.88,0.46,0.58,1.27,53.54,50.19,93.8,1.38,0,0.92,1.5,0.12,0,0,0,9.69,1.04,0.69,60,2
"21",81,"56f7a928","Youri Tielemans","Leicester City","Premier League",177,72,"Midfielder","Right","Belgium",25.45,"Youri Tielemans - 25.45 - Leicester City",0.16,0.12,0.06,0.09,0.09,0.09,0,0.14,0.07,0.15,0.22,1.59,0.47,29.4,0.04,0.13,25.3,0,0.04,0.01,-0.01,52.89,63.71,83,970,271.03,23.02,25.26,91.1,22.59,25.79,87.6,6.22,10.08,61.7,1.4,6.16,1.18,0.34,5.35,61.13,2.58,1.21,0.31,10.27,1.4,0.96,0.65,0.37,0.12,0.03,49.37,5.2,9.15,12.16,48.1,1.9,0.5,0.12,0.19,0.68,2.18,1.34,3.08,2.58,0.03,0.12,0.16,0.06,0.12,0.37,0.34,0,0,0,0,0.03,2.3,1.65,0.81,1.21,0.28,0.93,2.96,31.6,2.02,16.61,5.04,30.3,5.2,8.56,2.86,1.56,0.22,0.03,1.31,3.61,1.21,0.03,74.6,2.55,15.9,42.28,19.54,1.15,72.02,0.65,0.96,67.7,0.68,0,49.68,169.08,96.04,3.86,1.06,0.03,1.15,0.93,58.86,54.82,93.1,2.96,0,1.87,1.46,0,0,0.12,0,9.68,1.34,0.81,62.3,2
"22",88,"82464ce3","Salis Abdul Samed","Lens","Ligue 1",180,NA,"Midfielder","Right","",22.56,"Salis Abdul Samed - 22.56 - Lens",0.07,0,0.07,0,0,0.36,0.1,0.03,0.03,0.05,0.08,0.76,0.2,26.1,0.09,0.33,20.6,0,0.04,0.03,0.03,52.81,58.46,90.3,939.7,176.96,22.92,24.74,92.7,23.35,24.87,93.9,5.61,6.97,80.6,0.56,3.34,0.63,0.07,3.37,57.34,1.12,0.99,0.07,7.43,0.83,0.5,0,0,0,0,49.54,4.72,4.19,4.76,50.47,2.21,0.13,0.26,0.2,0.59,1.19,0.99,1.42,1.16,0,0,0.13,0.1,0.03,0.03,0.03,0,0,0,0,0,1.82,1.06,0.73,0.89,0.2,0.63,1.65,38,1.02,22.29,5.78,25.9,6.57,11.56,4.16,1.09,0.1,0,2.05,3.86,0.63,0,67.87,1.62,17.57,42.77,11.96,0.79,67.01,1.02,1.52,67.4,1.12,0.1,49.28,234.1,104.57,3.27,0.79,0.17,0.96,1.42,55.42,51.32,92.6,1.88,0.07,1.98,1.39,0,0,0,0,9.05,0.73,0.89,44.9,2
"23",92,"ef9c1c95","Benjamin André","Lille","Ligue 1",177,68,"Midfielder","Right","France",32.21,"Benjamin André - 32.21 - Lille",0.05,0.05,0.05,0,0,0.41,0.03,0.05,0.05,0.06,0.12,0.74,0.16,22.2,0.07,0.33,13.5,0,0.08,0,0,47.79,58.46,81.7,843.13,226.17,22.81,25.99,87.8,17.59,20.81,84.6,5.74,8.51,67.4,0.58,4.64,0.49,0.03,4.69,56.79,1.67,1.29,0.14,11.31,2,0.49,0.05,0,0,0,40.62,8.07,9.77,7.85,44.33,2.44,0.27,0.69,0.16,1.04,2.33,1.87,1.65,1.29,0,0.03,0.11,0.08,0.14,0.19,0.14,0,0,0.03,0.03,0,3.71,2.53,1.51,1.87,0.33,1.1,3.21,34.2,2.11,22.18,7.11,32.1,7,12.24,2.94,2.31,0.44,0,2.17,5.87,2.28,0.03,71.28,4.03,18.66,43.28,12.76,1.24,69.85,0.52,0.91,57.6,0.55,0.03,41.14,194.33,94.06,3.51,1.1,0.05,0.8,1.21,50.94,46.11,90.5,2.11,0.03,2.39,1.87,0.08,0.03,0.03,0,11.64,4.03,2.74,59.5,2
"24",96,"3189f61a","Nabil Bentaleb","Angers","Ligue 1",187,78,"Midfielder","Left","Algeria",27.91,"Nabil Bentaleb - 27.91 - Angers",0.12,0,0.12,0,0,0.16,0,0.04,0.04,0.03,0.07,1.01,0.36,36,0.12,0.33,22.7,0.12,0.04,0.08,0.08,47.03,57.3,82.1,904.23,251.72,19.49,22.07,88.3,20.17,23.15,87.1,6.64,10.39,64,0.44,4.31,0.28,0,4.43,54.28,3.02,2.21,0.04,7.81,2.01,0.52,0.77,0.72,0.04,0,43.41,5.92,7.97,46.59,7.41,1.89,0.04,0.24,0.16,1.41,1.69,1.13,1.33,1.09,0.04,0.04,0,0.08,0.08,0.04,0.04,0,0,0,0,0,2.66,1.81,0.97,1.33,0.36,0.77,1.61,47.5,0.85,16.11,5.15,32,4.87,9.34,1.89,1.57,0.44,0,2.05,4.71,0.85,0,67.93,2.17,18.81,41.6,10.91,0.77,65.03,1.21,1.77,68.2,1.29,0.04,44.86,191.68,95.03,3.83,0.97,0.04,1.25,1.21,47.88,46.43,97,1.81,0,1.69,1.33,0,0,0,0,10.43,1.29,0.6,68.1,2
"25",97,"e4114f5d","Patrick Berg","Lens","Ligue 1",180,77,"Midfielder","Right","Norway",24.91,"Patrick Berg - 24.91 - Lens",0,0.13,0,0,0,0.13,0,0.01,0.01,0.08,0.1,0.39,0,0,0,NA,22.7,0,0.04,-0.01,-0.01,48.64,57.49,84.6,931.86,204.19,19.9,21.2,93.9,22.5,26.01,86.5,5.98,9.23,64.8,0.65,3.77,0.39,0,4.03,54.49,2.99,1.69,0,8.58,2.86,0.26,1.3,0.52,0.65,0,45,3.51,8.97,6.37,49.94,0.78,0,0,0,1.17,1.04,0.91,1.43,1.17,0.13,0,0,0,0.13,0.26,0.26,0,0,0,0,0,3.12,1.95,1.3,1.69,0.13,0.91,2.47,36.8,1.56,17.95,5.85,32.6,5.98,10.66,1.3,1.3,0.39,0,2.08,5.2,1.82,0,66.72,3.64,18.73,42.14,9.49,0.26,64.12,0.13,0.39,33.3,0.13,0,43.7,205.88,103.01,4.29,0.65,0,0.65,0.52,47.08,45,95.6,1.95,0,1.04,0.78,0,0,0,0,9.49,0.52,0.39,57.1,2
"26",103,"f81ef10d","Maxence Caqueret","Lyon","Ligue 1",174,63,"Midfielder","Right","France",22.67,"Maxence Caqueret - 22.67 - Lyon",0,0.03,0,0,0,0.17,0,0.03,0.03,0.08,0.11,0.52,0.14,26.7,0,0,22.6,0,0.06,-0.03,-0.03,53.82,62.73,85.8,910.74,255.93,26.62,29.77,89.4,21.11,23.88,88.4,4.89,6.52,75,1.01,5.75,0.87,0.03,5.96,61.76,0.97,0.62,0.14,9.56,1.14,0.52,0.07,0,0,0,52.09,4.85,5.79,8.56,51.19,2.01,0.17,0.31,0.17,0.62,2.36,1.59,2.63,2.15,0,0.28,0.03,0.03,0.14,0.1,0.1,0,0,0,0,0,3.53,2.5,1.14,1.91,0.49,1.32,3.92,33.6,2.6,26.13,8.87,34,7.55,14.45,4.12,1.87,0.28,0,2.11,5.65,0.83,0,74.37,2.53,15.08,48.07,15.39,1.07,73.5,1.42,2.56,55.4,1.56,0.21,50.77,226.85,109.03,4.99,1.56,0.24,1.21,1.35,57.39,53.2,92.7,2.56,0,2.11,1.07,0.03,0,0,0,10.22,0.52,0.73,41.7,2
"27",104,"68a26d51","Pedro Chirivella","Nantes","Ligue 1",178,66,"Midfielder","Right","Spain",25.4,"Pedro Chirivella - 25.4 - Nantes",0.03,0,0.03,0,0,0.15,0,0.04,0.04,0.05,0.08,0.76,0.18,24,0.04,0.17,19.8,0,0.05,-0.01,-0.01,54.54,63.31,86.2,1125.17,272.54,21.83,23.04,94.8,21.74,23.97,90.7,9.8,14.12,69.4,0.94,7.47,0.82,0.06,5.53,60.77,2.54,1.69,0.06,7.83,3.39,0.21,0.09,0.06,0.03,0,47.16,4.47,11.67,6.14,54.81,1.57,0.15,0.18,0.15,1.12,1.51,0.76,1.84,1.72,0,0.06,0.03,0,0.03,0.06,0.06,0,0,0,0,0,1.51,1,0.51,0.67,0.33,0.63,1.9,33.3,1.27,15.63,4.02,25.7,3.9,8.4,3.33,0.79,0.03,0.03,1.48,2.99,0.36,0,69.84,0.6,12.06,48.58,12.7,0.82,67.42,0.36,0.51,70.6,0.36,0.03,46.89,200.44,91,3.57,1,0.03,0.39,0.6,56.32,53.15,94.4,1.6,0,0.85,0.91,0,0,0,0,8.74,0.54,0.54,50,2
"28",106,"ef8ae23b","Mathieu Coutadeur","Ajaccio","Ligue 1",170,68,"Midfielder","Right","France",36.58,"Mathieu Coutadeur - 36.58 - Ajaccio",0,0,0,0,0,0,0,0.02,0.02,0.06,0.08,0.39,0,0,0,NA,27.5,0,0.03,-0.02,-0.02,54.85,65.28,84,1033.45,285.84,25.3,28,90.3,19.31,22.21,87,9.27,13.33,69.6,0.97,5.79,0.97,0.19,5.41,62,3.28,3.28,0,6.57,2.51,0.39,0,0,0,0,45.77,5.21,14.29,6.57,56.2,2.12,0,0,0.19,1.55,2.51,0.97,1.35,1.16,0.19,0,0,0,0,0,0,0,0,0,0,0,2.51,1.55,0.97,1.55,0,1.55,2.51,61.5,0.97,11.01,4.25,38.6,3.67,6.18,1.16,0.97,0,0,1.35,3.86,0.97,0,72.81,1.93,12.75,50.41,13.91,0.19,69.72,0.39,0.77,50,0.58,0.19,45.39,224.23,122.45,5.6,1.35,0.19,0,0.97,52.53,50.02,95.2,1.16,0,0.58,0.58,0,0,0,0,12.94,0.39,1.55,20,2
"29",118,"7155e3e1","Pape Gueye","Marseille","Ligue 1",187,64,"Midfielder","Left","Senegal",23.73,"Pape Gueye - 23.73 - Marseille",0.06,0,0.06,0,0,0.45,0,0.12,0.12,0.04,0.16,1.79,0.39,21.9,0.03,0.14,19.9,0,0.07,-0.07,-0.07,46.06,53.17,86.6,884.83,179.22,19.87,21.66,91.7,19.59,21.77,90,6.32,8.62,73.4,0.5,5.09,0.73,0.06,3.36,51.88,1.29,0.95,0.06,9.07,2.13,0.5,0,0,0,0,42.54,3.19,7.44,43.54,6.6,1.4,0.34,0.22,0.11,0.78,1.29,0.84,1.46,1.12,0,0.06,0.17,0,0.11,0.06,0,0,0,0.06,0,0,2.57,1.62,0.84,1.51,0.22,0.78,1.9,41.2,1.12,16.06,5.65,35.2,4.76,8.79,2.52,1.01,0.17,0,1.85,4.42,1.01,0,65.49,1.29,12.71,43.88,12.99,1.29,64.48,0.45,1.12,40,0.5,0,47.63,236.92,122.07,4.37,1.06,0.11,0.73,1.4,52.72,48.53,92,2.41,0,1.79,3.25,0.11,0,0,0,8.84,1.62,1.06,60.4,2
"30",123,"2b471f99","Mario Lemina","Nice","Ligue 1",183,83,"Midfielder","Right","Gabon",29.13,"Mario Lemina - 29.13 - Nice",0.1,0,0.1,0,0,0.24,0.1,0.08,0.08,0.02,0.1,0.77,0.24,31.3,0.13,0.4,16.7,0,0.1,0.02,0.02,52.5,59.28,88.6,1007.5,248.8,19.04,20.91,91,25.72,27.21,94.5,6.73,9.76,69,0.34,3.75,0.53,0.05,3.46,58.32,0.96,0.72,0.05,6.44,1.25,0.29,0,0,0,0,48.89,4.28,6.11,7.16,49.23,1.49,0.24,0.38,0.14,0.58,1.44,1.25,1.39,1.25,0,0,0,0.1,0.05,0.19,0.14,0,0,0,0.05,0,3.8,2.5,1.44,1.63,0.72,1.01,1.92,52.5,0.91,15.14,5.77,38.1,4.76,8.17,2.21,1.73,0.48,0,1.97,5.77,2.02,0,69.76,3.65,20.1,46.15,7.69,1.15,68.94,1.01,1.35,75,1.01,0,50,276.39,142.69,5.19,1.11,0.1,0.43,0.53,52.16,50.77,97.3,1.25,0.05,1.35,1.11,0,0,0,0,7.79,1.06,0.48,68.8,2
"31",124,"1e52971c","Johann Lepenant","Lyon","Ligue 1",183,68,"Midfielder","Right","France",19.99,"Johann Lepenant - 19.99 - Lyon",0,0,0,0,0,0,0,0.03,0.03,0.04,0.07,1.05,0,0,0,NA,25.6,0,0.03,-0.03,-0.03,60.74,66.78,91,1104.8,190.63,24.66,27.16,90.8,27.55,28.86,95.5,6.43,7.61,84.5,0.52,5.51,0.39,0,3.8,66.12,0.66,0.66,0,8.66,1.57,0,0,0,0,0,57.46,3.67,5.64,2.89,61.66,1.31,0,0.13,0,0.13,1.84,1.05,1.31,1.05,0,0,0.13,0,0.13,0.13,0.13,0,0,0,0,0,3.15,2.23,0.92,1.71,0.52,1.71,3.67,46.4,1.97,19.15,6.69,34.9,4.85,11.15,3.15,1.31,0.26,0,2.1,5.25,1.31,0,78.59,2.89,16.79,48.94,16.27,0.26,77.93,1.44,1.97,73.3,1.44,0,55.36,231.43,107.97,4.33,0.39,0,1.31,1.05,59.04,56.94,96.4,1.57,0,1.18,0.79,0,0,0,0,11.02,0.92,1.97,31.8,2
"32",131,"c801616a","Thomas Mangani","Ajaccio","Ligue 1",183,81,"Midfielder","Left","",35.47,"Thomas Mangani - 35.47 - Ajaccio",0.23,0.05,0,0.23,0.28,0.28,0,0.24,0.02,0.1,0.13,0.46,0.09,20,0,0,29.7,0.14,0.05,0,-0.02,48.21,62.2,77.5,966.06,296.08,19.76,22.5,87.8,19.25,23.29,82.6,8.46,14.69,57.6,1.35,5.11,0.74,0.28,5.39,55.37,6.83,4.32,0.05,8.09,3.02,1.44,2.37,0.98,1.12,0.09,38.12,5.44,18.64,46.77,10.41,3.44,0.09,0.23,0.23,1.12,1.67,1.21,2.09,0.88,1.07,0,0.05,0.05,0.05,0.09,0.09,0,0,0,0,0,2.28,1.35,1.02,1.12,0.14,0.79,2,39.5,1.21,21.15,6.09,28.8,7.3,11.85,2,1.63,0.42,0,1.53,3.81,1.91,0,71.54,3.16,17.2,43.93,13.39,0.6,64.48,0.14,0.19,75,0.14,0,40.58,154.11,62.2,2.14,0.6,0,0.51,0.56,46.91,44.77,95.4,1.35,0,1.12,0.88,0,0,0,0,11.02,1.81,1.39,56.5,2
"33",139,"b5bb8188","Jean Onana","Lens","Ligue 1",189,82,"Midfielder","Right","Cameroon",22.77,"Jean Onana - 22.77 - Lens",0.06,0.12,0.06,0,0,0.06,0.06,0.05,0.05,0.09,0.14,0.99,0.12,11.8,0.06,0.5,21.9,0,0.06,0.01,0.01,43.31,53.38,81.1,860.3,192.69,17.81,20.55,86.7,16.71,20.08,83.2,7.86,10.89,72.2,0.82,3.9,0.7,0.06,3.49,51.93,1.46,1.22,0.35,10.01,1.98,0.64,0,0,0,0,37.84,6.05,9.49,9.95,39.12,1.69,0.23,0.41,0.35,0.93,1.46,1.86,1.69,1.46,0,0.06,0.06,0.06,0.06,0.23,0.17,0,0.06,0,0,0,4.02,3.03,1.8,1.75,0.47,1.4,3.78,36.9,2.39,25.27,8.38,33.2,7.16,13.86,4.25,2.15,0.29,0,2.56,6.58,0.99,0.06,67.06,1.92,18.4,41.74,11,0.93,65.84,1.28,1.98,64.7,1.57,0.17,44.59,206.31,93.96,3.03,0.7,0.12,1.05,1.46,49.31,43.66,88.5,1.8,0,1.69,1.8,0.06,0,0,0,10.94,2.45,1.46,62.7,2
"34",142,"8fd9996f","Danilo Pereira","Paris S-G","Ligue 1",188,66,"Midfielder","Right","Portugal",31.11,"Danilo Pereira - 31.11 - Paris S-G",0.13,0,0.13,0,0,0.16,0,0.11,0.11,0.01,0.12,0.79,0.3,37.5,0.17,0.44,10.2,0,0.14,0.02,0.02,59.45,63.08,94.3,1071.37,277.15,24.88,25.97,95.8,27.35,28.74,95.2,6.06,6.72,90.2,0.13,3.59,0.2,0,2.64,60.9,2.18,0.96,0.07,8.3,1.22,0,0,0,0,0,55.27,3.89,3.92,3.33,56.81,0.96,0.63,0.3,0.03,0.53,0.89,0.66,0.92,0.66,0,0.03,0.1,0.03,0.1,0,0,0,0,0,0,0,1.29,0.76,0.59,0.53,0.16,0.4,0.99,40,0.59,10.05,2.7,26.9,3.76,4.84,1.45,1.15,0.49,0,1.75,3.03,1.19,0.03,70.69,5.6,23.13,43.53,7.71,1.02,68.55,0.49,0.76,65.2,0.49,0,51.64,221.69,105.49,2.67,0.79,0,0.36,0.49,55.27,53.22,96.3,0.66,0,0.89,0.96,0.1,0,0.03,0.03,8.24,1.55,0.79,66.2,2
"35",143,"51c30111","Sanjin Prcić","Strasbourg","Ligue 1",181,76,"Midfielder","Right","Bosnia and Herzegovina",28.92,"Sanjin Prcić - 28.92 - Strasbourg",0,0.04,0,0,0,0.19,0.04,0.07,0.07,0.1,0.17,2.06,0.47,22.6,0,0,25,0.08,0.03,-0.07,-0.07,50.4,59.42,84.8,1046.66,267.82,19.04,21.18,89.9,20.25,22.46,90.1,10.18,14.11,72.2,0.89,5.95,1.36,0.12,5.71,55.73,3.69,2.6,0.08,7.93,3.5,0.78,1.05,0.54,0.51,0,40.34,6.33,12.75,8.28,47.29,2.72,0.04,0.31,0.19,0.74,1.36,0.54,2.22,1.55,0.39,0,0.19,0.08,0,0.12,0.12,0,0,0,0,0,1.98,1.28,0.66,1.09,0.23,0.78,1.59,48.8,0.82,10.49,3.38,32.2,3.19,5.67,1.63,0.74,0.19,0,2.1,4.08,0.82,0.04,68.55,2.6,16.2,40.34,15.47,0.39,64.86,0.35,0.62,56.3,0.47,0,42.82,195.39,90.66,4,0.89,0.04,0.51,0.54,48.42,46.44,95.9,0.97,0,1.01,0.47,0,0.04,0,0,11.19,0.78,0.78,50,2
"36",145,"1a6b7ea4","Pablo Rosario","Nice","Ligue 1",188,73,"Midfielder","Right","Netherlands",25.78,"Pablo Rosario - 25.78 - Nice",0,0.07,0,0,0,0.31,0,0.03,0.03,0.04,0.07,0.45,0.07,15.4,0,0,19.6,0,0.07,-0.03,-0.03,48.64,54.82,88.7,925.74,217.89,18.77,20.51,91.5,22.93,24.98,91.8,6.11,7.74,78.9,0.76,4.2,0.62,0.1,4.23,53.67,1.14,0.87,0.03,8.47,1.11,0.52,0,0,0,0,44.27,5.13,5.41,5.48,45.69,2.15,0.28,0.1,0.17,0.49,1.42,0.87,1.7,1.56,0,0.03,0,0.1,0,0.17,0.17,0,0,0,0,0,2.08,1.21,0.69,1.18,0.21,0.59,1.56,37.8,0.97,13.84,4.27,30.8,3.23,7.88,2.74,1.14,0.28,0,1.32,3.4,1.73,0.03,63.67,2.95,14.71,41.15,10.51,0.52,62.56,0.45,0.8,56.5,0.45,0.03,40.87,166.99,86.88,3.92,0.83,0.14,0.59,0.73,48.85,46.21,94.6,1.46,0,1.6,0.62,0.07,0,0,0,8.57,1.53,0.87,63.8,2
"37",148,"032f894e","Renato Sanches","Paris S-G","Ligue 1",176,74,"Midfielder","Right","Portugal",25.17,"Renato Sanches - 25.17 - Paris S-G",0.13,0.21,0.13,0,0,0.3,0.04,0.09,0.09,0.16,0.25,1.2,0.21,17.9,0.11,0.6,21.8,0.13,0.07,0.04,0.04,54.45,65.67,82.9,1121.34,301.61,21.59,24.42,88.4,21.5,24.59,87.5,10.24,14.18,72.2,1.67,6.81,1.41,0.3,6.47,61.56,4.11,1.67,0.26,9.47,4.07,1.71,1.67,0.47,0.86,0.04,47.08,7.03,11.57,6.64,56.84,0.86,0.56,0.21,0.3,1.24,2.14,0.6,3.77,2.74,0.64,0.21,0.13,0.04,0,0.34,0.21,0.13,0,0,0,0,1.33,0.86,0.6,0.6,0.13,0.47,1.59,29.7,1.11,15.55,5.01,32.2,4.46,8.05,3.04,0.77,0.17,0,1.2,2.53,0.69,0.04,75.65,1.37,14.18,46.56,21.29,1.63,71.84,1.59,2.57,61.7,1.67,0.17,56.93,305.08,188.65,7.88,2.06,0.6,2.06,1.63,63.53,57.49,90.5,2.87,0.04,1.88,1.84,0.09,0,0,0,9.25,0.69,0.86,44.4,2
"38",149,"5e22e2a4","Baptiste Santamaria","Rennes","Ligue 1",183,73,"Midfielder","Right","France",27.61,"Baptiste Santamaria - 27.61 - Rennes",0.1,0,0.1,0,0,0.26,0,0.07,0.07,0.03,0.1,1.28,0.36,28.2,0.08,0.27,17.6,0,0.05,0.03,0.03,52.8,60.46,87.3,1110,236.11,18.26,20.61,88.6,23.69,26.17,90.5,10.04,12.01,83.7,0.75,4.65,0.46,0.1,3.83,59.05,1.41,1.21,0.03,7.88,2.94,0.36,0.03,0,0,0,46.36,4.91,9.19,3.44,51.79,2.58,0.16,0.2,0.07,0.82,1.24,1.05,1.77,1.64,0,0,0.1,0,0.03,0.2,0.16,0,0,0.03,0,0,2.03,1.11,0.65,1.18,0.2,0.65,1.93,33.9,1.28,13.94,4.09,29.3,3.5,7.95,2.49,1.5,0.46,0,1.6,3.63,1.37,0,70.67,2.85,19.01,44.98,11.25,1.21,69.39,0.75,1.28,59,0.79,0.07,47.14,218.18,108.42,3.3,0.82,0,0.65,1.08,52.34,49.6,94.8,1.6,0,1.28,0.98,0,0,0.03,0,11.55,2.94,1.44,67.2,2
"39",153,"a08985b8","Stijn Spierings","Toulouse","Ligue 1",187,72,"Midfielder","Right","Netherlands",26.6,"Stijn Spierings - 26.6 - Toulouse",0.18,0,0.18,0,0,0.18,0,0.1,0.1,0.04,0.14,1,0.18,18.2,0.18,1,19.8,0,0.1,0.08,0.08,54.27,63.09,86,1127.36,329.45,20.82,22.27,93.5,24.45,27.27,89.7,8.82,12.09,72.9,0.73,5.91,0.55,0,6,60.64,2.45,2.18,0.09,6.36,4.18,0.45,0,0,0,0,45.45,5.64,12,7.45,52.82,1.64,0.27,0.18,0.45,0.73,1,1.27,2,1.64,0,0,0,0.09,0.27,0.27,0.27,0,0,0,0,0,2.91,2.18,1.18,1.36,0.36,0.73,2.82,25.8,2.09,18.09,5.36,29.6,6.73,9.18,2.18,1.64,0.36,0,1.73,4.64,1.45,0,74.09,2.36,23.18,44.55,10.64,1,71.91,0.45,0.91,50,0.55,0,51.55,237.09,112.55,2.91,0.64,0.09,0.82,1,52.64,50.55,96,0.73,0,2,1.64,0,0,0,0,12,0.82,0.55,60,2
